gain,9,6,0,0.5,9,0,3,3.0
gain,9,9,3,3.0,9,0,3,3.0
gain,9,9,3,1.0,9,0,3,1.0
loss,9,6,2,0.5,9,7,0,1.5
loss,9,3,3,3.0,9,0,3,3.0
loss,9,9,2,1.3333333333333333,9,6,1,0.5
gain,1,0,0,0.0,0,0,0,0.0
gain,2,0,0,0.6666666666666666,0,0,0,0.0
loss,9,1,0,2.0,9,0,-1,2.0
gain,9,9,2,1.8333333333333333,9,3,3,2.5
loss,9,3,3,3.0,9,0,3,3.0
gain,9,4,3,1.6666666666666665,9,0,3,1.1666666666666665
gain,7,0,-1,0.0,9,0,2,1.0
gain,9,9,2,2.0,9,9,3,2.3333333333333335
loss,9,0,3,2.333333333333333,9,0,3,1.1666666666666665
gain,9,9,3,1.5,9,9,2,1.5
gain,9,9,3,3.0,9,7,2,3.0
gain,9,6,2,1.0,9,0,3,1.1666666666666665
gain,9,0,1,3.0,9,0,2,2.5
gain,9,3,-1,1.6666666666666665,8,0,1,0.5
gain,9,0,3,3.0,9,0,3,3.0
gain,9,9,3,3.0,9,8,3,3.0
loss,9,0,3,1.5,9,0,3,1.5
gain,9,0,3,3.0,9,0,3,3.0
gain,7,2,1,2.0,9,0,3,1.3333333333333333
gain,9,3,3,3.0,9,0,3,2.5
loss,8,2,2,3.0,8,2,0,2.333333333333333
loss,9,3,-2,1.3333333333333333,9,9,0,2.5
loss,2,0,1,0.0,0,0,2,0.0
gain,9,1,3,3.0,9,0,3,3.0
loss,9,0,0,1.6666666666666665,9,0,1,3.0
loss,9,6,-2,0.0,9,0,1,1.5
loss,8,0,2,2.0,9,0,3,2.0
loss,9,0,2,2.0,9,0,3,2.5
loss,9,9,2,1.0,0,0,0,0.0
gain,9,2,-1,0.0,9,3,3,3.0
gain,9,0,0,1.5,9,0,3,2.0
loss,9,9,3,3.0,9,9,2,3.0
loss,9,9,2,1.8333333333333333,9,9,2,1.0
gain,9,7,3,3.0,9,0,3,3.0
loss,9,0,2,0.0,0,0,3,1.6666666666666665
gain,9,5,3,2.5,9,2,2,2.0
gain,9,6,3,2.5,9,3,1,3.0
gain,9,9,0,0.8333333333333333,9,9,0,1.3333333333333333
loss,9,0,3,3.0,9,0,3,2.5
loss,6,1,3,3.0,9,0,3,2.0
gain,0,0,-2,1.8333333333333333,9,0,3,3.0
gain,9,9,1,1.0,9,9,2,1.5
loss,9,9,3,3.0,9,0,3,3.0
gain,9,0,-1,1.5,9,0,1,0.0
loss,9,0,-3,0.0,0,0,2,0.0
gain,9,9,3,2.0,9,2,2,2.5
gain,9,8,3,3.0,9,9,3,3.0
gain,9,0,3,2.5,9,0,3,3.0
gain,6,3,2,0.5,9,0,3,2.5
loss,9,6,3,1.5,9,0,3,1.0
loss,1,0,0,0.0,0,0,1,0.0
gain,9,9,2,1.0,9,9,1,0.3333333333333333
gain,9,9,-1,0.0,9,9,-2,0.0
loss,9,0,3,0.8333333333333333,2,0,1,0.5
gain,9,0,1,3.0,9,0,2,2.3333333333333335
loss,9,9,3,1.5,9,9,0,1.0
loss,9,1,0,0.8333333333333333,9,0,1,0.0
gain,9,1,2,1.3333333333333333,0,0,-1,0.0
gain,9,9,3,0.5,9,9,0,1.3333333333333333
loss,9,9,1,2.3333333333333335,9,3,3,1.6666666666666665
gain,9,9,2,2.5,9,4,2,3.0
gain,9,6,0,1.0,9,9,2,1.0
gain,9,9,0,0.0,9,3,2,2.5
loss,9,9,2,3.0,0,0,-2,0.0
loss,9,6,-1,0.0,9,0,2,2.5
gain,9,0,2,1.8333333333333333,9,1,3,1.5
gain,9,9,3,3.0,9,9,0,2.0
loss,9,0,3,3.0,9,0,3,3.0
gain,9,9,0,0.0,9,2,1,0.3333333333333333
loss,9,4,1,1.0,6,0,1,2.0
loss,9,1,0,1.3333333333333333,9,0,1,1.6666666666666665
loss,9,4,0,2.333333333333333,9,0,1,1.5
loss,9,0,-1,1.0,9,0,1,1.5
loss,9,5,2,1.5,3,0,-1,2.0
loss,9,3,-1,1.1666666666666665,9,0,1,0.0
loss,9,9,1,1.0,9,3,3,2.0
gain,9,3,1,3.0,9,0,3,3.0
loss,9,9,2,0.0,9,9,0,1.0
gain,9,0,0,1.0,9,0,-1,0.0
gain,9,0,1,1.8333333333333333,9,9,2,3.0
loss,9,2,0,0.8333333333333333,9,3,1,1.5
loss,9,0,3,2.5,9,0,2,1.8333333333333333
gain,9,9,2,2.0,9,9,1,2.5
gain,9,7,0,0.6666666666666666,9,1,1,1.1666666666666665
gain,9,0,3,2.0,9,0,3,3.0
loss,9,7,0,1.0,9,0,2,3.0
gain,9,0,-1,0.0,9,0,-3,0.0
gain,9,0,2,2.5,9,7,1,2.0
gain,9,9,3,1.8333333333333333,9,6,0,2.0
loss,9,9,3,3.0,9,9,-2,2.5
loss,9,9,3,3.0,9,2,3,3.0
gain,9,0,0,0.6666666666666666,9,0,3,3.0
loss,9,9,3,1.8333333333333333,9,7,0,1.5
loss,9,9,3,2.5,9,9,-2,3.0
gain,9,9,2,3.0,9,0,3,3.0
gain,9,9,0,0.0,9,9,-1,1.0
gain,3,0,-1,1.0,9,0,3,3.0
loss,9,0,-3,2.5,9,0,-1,0.3333333333333333
gain,9,0,3,3.0,9,3,3,3.0
gain,9,9,3,3.0,9,9,3,2.5
loss,9,6,0,1.3333333333333333,9,9,3,2.5
loss,9,6,2,2.5,9,0,3,3.0
loss,9,9,0,0.3333333333333333,9,9,0,1.0
gain,9,6,2,2.333333333333333,9,6,1,2.5
gain,9,0,2,2.0,9,1,2,3.0
loss,0,0,0,0.0,0,0,2,0.0
loss,9,0,3,3.0,9,1,3,1.5
loss,9,0,0,1.8333333333333333,9,0,1,1.1666666666666665
loss,9,3,-1,0.0,9,6,0,0.0
loss,9,9,0,0.6666666666666666,9,9,1,1.1666666666666665
gain,9,0,-1,0.5,3,0,-2,2.5
gain,9,0,3,0.0,9,0,3,2.0
loss,9,3,0,2.5,9,0,3,3.0
gain,9,9,3,0.5,9,9,0,1.3333333333333333
loss,9,0,2,2.333333333333333,9,0,3,2.333333333333333
gain,9,0,2,2.3333333333333335,9,0,3,3.0
gain,9,1,3,3.0,9,1,3,3.0
gain,9,9,2,3.0,9,9,0,1.0
gain,9,2,3,1.6666666666666665,9,0,2,2.0
gain,9,9,3,2.333333333333333,9,1,1,1.5
loss,9,0,3,3.0,9,1,3,3.0
loss,9,0,2,1.0,9,0,3,1.0
loss,9,3,0,0.8333333333333333,9,0,2,1.8333333333333333
gain,9,9,1,1.0,9,9,1,1.5
loss,9,9,3,1.1666666666666665,9,9,-2,2.0
loss,9,9,3,2.0,9,9,2,3.0
loss,0,0,3,0.3333333333333333,0,0,-1,0.5
loss,9,8,2,2.5,9,9,0,0.6666666666666666
gain,9,3,-1,0.8333333333333333,9,3,0,0.5
loss,9,9,2,1.5,9,9,-1,1.5
gain,6,0,3,2.5,9,0,3,2.5
loss,9,6,0,2.333333333333333,9,0,0,2.333333333333333
loss,9,0,2,3.0,9,0,3,3.0
gain,9,0,-1,0.0,9,9,2,2.5
loss,9,1,-3,0.3333333333333333,3,0,-2,0.0
loss,9,9,0,0.0,9,9,-1,0.0
gain,2,0,0,0.0,0,0,0,0.0
gain,8,2,1,0.0,9,1,3,2.0
loss,9,9,3,2.5,6,6,0,0.8333333333333333
loss,5,0,1,0.0,0,0,1,1.0
loss,9,9,3,1.5,9,3,3,3.0
gain,9,0,-2,0.3333333333333333,9,0,1,0.6666666666666666
gain,9,0,2,0.5,9,0,3,2.5
loss,9,9,1,0.6666666666666666,9,6,-2,0.3333333333333333
loss,9,0,2,2.5,9,3,1,1.5
gain,9,9,3,3.0,9,6,1,2.0
gain,9,0,0,1.5,9,0,1,0.0
loss,9,9,1,1.3333333333333333,9,9,-2,1.3333333333333333
loss,9,1,3,3.0,9,0,3,2.5
gain,9,1,-1,0.0,0,0,-1,0.0
gain,6,0,1,2.5,9,0,2,3.0
loss,9,9,-1,0.0,9,0,1,0.0
gain,9,1,3,0.0,0,0,3,2.0
gain,9,9,1,3.0,9,9,0,3.0
loss,9,9,1,0.3333333333333333,9,1,1,2.0
gain,9,9,3,2.5,6,6,-1,2.0
gain,9,0,2,2.333333333333333,9,0,3,2.0
loss,7,0,1,2.333333333333333,9,2,0,0.0
gain,9,0,3,3.0,9,7,2,3.0
loss,9,6,3,2.5,9,0,3,3.0
loss,9,6,0,1.6666666666666665,9,9,2,1.3333333333333333
gain,9,0,3,2.5,9,6,1,2.5
loss,9,0,3,2.5,7,0,2,2.333333333333333
loss,9,9,3,3.0,9,0,2,3.0
loss,9,9,0,2.5,9,9,-2,2.0
gain,9,9,2,0.8333333333333333,9,9,0,2.333333333333333
gain,9,0,2,2.5,9,0,3,3.0
gain,9,9,1,2.0,9,9,-1,2.5
loss,9,5,-1,0.0,9,0,3,3.0
gain,9,0,3,3.0,9,0,3,3.0
gain,9,9,2,3.0,9,9,3,3.0
gain,9,0,2,1.3333333333333333,9,3,3,3.0
gain,9,0,-1,1.5,9,6,1,1.5
gain,9,0,2,1.3333333333333333,9,0,3,1.0
loss,9,0,3,1.3333333333333333,9,0,3,2.333333333333333
gain,9,0,0,2.0,9,0,3,0.0
gain,9,6,1,0.0,9,9,3,2.0
loss,4,0,-1,1.3333333333333333,9,0,3,2.5
loss,9,9,3,3.0,9,9,0,3.0
gain,9,9,1,3.0,9,7,3,3.0
loss,9,3,2,1.5,9,0,0,3.0
loss,9,1,3,1.5,9,9,2,1.5
loss,9,4,0,1.5,0,0,0,0.3333333333333333
loss,9,0,3,3.0,9,0,3,3.0
loss,0,0,-1,0.0,0,0,2,0.0
gain,9,9,2,1.5,9,9,0,3.0
gain,9,9,2,2.5,9,0,3,3.0
loss,9,9,2,2.0,9,8,0,3.0
gain,9,6,-1,0.8333333333333333,2,0,-2,0.0
gain,9,0,-2,1.0,9,0,1,0.0
gain,9,6,2,2.5,9,9,-1,2.0
loss,9,0,-1,0.6666666666666666,9,0,1,0.0
loss,9,1,0,0.0,9,0,3,3.0
loss,9,9,0,0.0,9,3,1,0.0
gain,9,6,3,2.5,9,6,2,2.5
loss,7,0,1,1.5,9,0,3,3.0
gain,9,0,0,0.3333333333333333,9,0,1,0.0
loss,9,9,2,2.5,9,9,0,1.3333333333333333
gain,1,0,1,0.0,0,0,-1,0.0
loss,9,6,3,2.5,9,3,3,3.0
gain,2,0,2,1.3333333333333333,4,0,0,3.0
gain,4,0,2,1.0,0,0,1,2.333333333333333
gain,9,9,0,1.1666666666666665,9,7,-1,1.5
gain,9,3,1,1.1666666666666665,9,9,0,1.3333333333333333
gain,9,9,3,1.5,9,9,2,1.5
gain,9,7,0,0.0,9,0,1,0.0
